动作,dong4 zuo4,movement; motion; action; CL:個|个[ge4]
都,dou1,"all, both; entirely (due to) each; even; already"
逗,dou4,to stay; to stop; to pause (while reading); to tease (play with)
豆腐,dou4 fu5,tofu; bean curd
读,du2,"to read; to study; reading of word (i.e. pronunciation), similar to 拼音[pin1 yin1]"
独立,du2 li4,independent; independence; to stand alone
独特,du2 te4,unique; distinct; having special characteristics
堵车,du3 che1,traffic jam; choking
度过,du4 guo4,spend; pass
肚子,du4 zi5,belly; abdomen; stomach; CL:個|个[ge4]
短,duan3,short or brief; to lack; weak point; fault
短信,duan3 xin4,text message; SMS
段,duan4,"paragraph; section; segment; stage (of a process); classifier for stories, periods of time, lengths of thread etc"
断,duan4,"to break; to snap; to cut off; to give up or abstain from sth; to judge; (usu. used in the negative) absolutely, definitely,decidedly"
锻炼,duan4 lian4,to engage in physical exercise; to toughen; to temper
堆,dui1,a pile; a mass; heap; stack
对,dui4 ,right
对,dui4 ,for; to
对比,dui4 bi3,contrast; balance; CL:個|个[ge4]
对不起,dui4 bu5 qi3,unworthy; to let down; I'm sorry; excuse me; pardon me; if you please; sorry? (please repeat)
对待,dui4 dai4,to treat; treatment
对方,dui4 fang1,counterpart; other person involved; opposite side; other side; receiving party
对话,dui4 hua4,dialog; CL:個|个[ge4]
对面,dui4 mian4,opposite
对手,dui4 shou3,opponent; adversary; match
对象,dui4 xiang4,target; object; partner; boyfriend; girlfriend; CL:個|个[ge4]
对于,dui4 yu2,regarding; as far as sth is concerned; with regards to
吨,dun1,ton; Taiwan pr. dun4
蹲,dun1,to crouch; to squat
顿,dun4,"stop; pause; to arrange; to lay out; to kowtow; to stamp; at once; classifier for meals, beating, tellings off etc: time, bout, spell, meal"
多,duo1,many; much; a lot of; numerous; multi-
多亏,duo1 kui1,thanks to; luckily
多么,duo1 me5,how (wonderful etc); what (a great idea etc); however (difficult it may be etc)
多少,duo1 shao3,number; amount; somewhat
多余,duo1 yu2,superfluous; unnecessary; surplus
朵,duo3,"flower; earlobe; fig. item on both sides; classifier for flowers, clouds etc"
躲藏,duo3 cang2,to hide oneself
饿,e4,to be hungry; hungry
恶劣,e4 lie4,vile; nasty; of very poor quality
而,er2,and; as well as; and so; but (not); yet (not); (indicates causal relation); (indicates change of state); (indicates contrast)
而且,er2 qie3,(not only ...) but also; moreover; in addition; furthermore
儿童,er2 tong2,child; CL:個|个[ge4]
儿子,er2 zi5,son
耳朵,er3 duo5,"ear; CL:隻|只[zhi1],個|个[ge4],對|对[dui4]"
二,er4,two; 2; stupid (Beijing dialect)
发,fa1,to send out; to show (one's feeling); to issue; to develop; classifier for gunshots (rounds)
发表,fa1 biao3,to issue (a statement); to publish; to issue; to put out
发愁,fa1 chou2,to worry; to fret; to be anxious; to become sad
发达,fa1 da2,developed (country etc); flourishing; to develop
发抖,fa1 dou3,shiver; shudder; tremble; tremulous
发挥,fa1 hui1,to display; to exhibit; to bring out implicit or innate qualities; to express (a thought or moral); to develop (an idea); to elaborate (on a theme)
发明,fa1 ming2,to invent; invention; CL:個|个[ge4]
发票,fa1 piao4,invoice; receipt or bill for purchase
发烧,fa1 shao1,have a high temperature (from illness); have a fever
发生,fa1 sheng1,to happen; to occur; to take place; to break out
发现,fa1 xian4,to find; to discover
发言,fa1 yan2,statement; utterance; CL:個|个[ge4]
发展,fa1 zhan3,development; growth; to develop; to grow; to expand
罚款,fa2 kuan3,(impose a) fine; penalty; fine (monetary)
法律,fa3 lv4,"law; CL:條|条[tiao2], 套[tao4], 個|个[ge4]"
法院,fa3 yuan4,court of law; court
翻,fan1,to turn over; to flip over; to overturn; to translate; to decode
翻译,fan1 yi4,"to translate; to interpret; translator; interpreter; translation; interpretation; CL:個|个[ge4],位[wei4],名[ming2]"
烦恼,fan2 nao3,agonize; agony; annoyance; upset; vexation; worries
繁荣,fan2 rong2,prosperous; booming (economy)
凡是,fan2 shi4,every; all
反对,fan3 dui4,to fight against; to oppose; to be opposed to; opposition
反而,fan3 er2,instead; on the contrary; contrary (to expectations)
反复,fan3 fu4,repeatedly; over and over
反映,fan3 ying4,"to mirror; to reflect; mirror image; reflection; fig. to report; to make known; to render; used erroneously for 反應|反应, response or reaction"
反应,fan3 ying4,to react; to respond; reaction; response; reply; chemical reaction; CL:個|个[ge4]
反正,fan3 zheng4,to put things back in order; to return to the correct path; in any event; come what may; whatever happens (I'm still sure it's right); anyway
饭馆,fan4 guan3,restaurant; CL:家[jia1]
范围,fan4 wei2,range; scope; limit; extent; CL:個|个[ge4]
方,fang1 ,"square; power or involution (mathematics); upright; honest; fair and square; direction; side; party (to a contract, dispute etc); place; method; prescription (medicine); upright or honest; just when; only or just; classifier for square things; abbr. for square or cubic meter
"
方案,fang1 an4,plan; program (for action etc); proposal; proposed bill; CL:個|个[ge4]
方便,fang1 bian4,convenient; to help out; to make things easy for people; convenience; suitable; having money to spare; (euphemism) to go to the toilet
方法,fang1 fa3,method; way; means; CL:個|个[ge4]
方面,fang1 mian4,respect; aspect; field; side; CL:個|个[ge4]
方式,fang1 shi4,way (of life); pattern; style; mode; manner; CL:個|个[ge4]
方向,fang1 xiang4,direction; orientation; path to follow; CL:個|个[ge4]
妨碍,fang2 ai4,to hinder; to obstruct
房东,fang2 dong1,landlord
房间,fang2 jian1,room; CL:間|间[jian1]
仿佛,fang3 fu2 ,to seem; as if; alike; similar
访问,fang3 wen4,to visit; to call on; to interview; CL:次[ci4]
放,fang4,to release; to free; to let go; to put; to place; to let out; to set off (fireworks)
放弃,fang4 qi4,to renounce; to abandon; to give up
放暑假,fang4 shu3 jia4,take summer vacation
放松,fang4 song1,to loosen; to relax
放心,fang4 xin1,to set one's mind at rest; to be at ease; to rest
非,fei1,non-; not-; un-; abbr. for Africa 非洲; wrong; evil-doing; insist on; simply must
非常,fei1 chang2,unusual; extraordinary; extreme; very; exceptional
飞机,fei1 ji1,airplane; CL: 架[jia4]
肥皂,fei2 zao4,"soap; CL:塊|块[kuai4],條|条[tiao2]"
肺,fei4,lung; CL:個|个[ge4]
废话,fei4 hua4,nonsense; rubbish; superfluous words; You don't say!; No kidding! (gently sarcastic)
费用,fei4 yong4,"cost; expenditure; expense; CL:筆|笔[bi3],個|个[ge4]"
分,fen1,to divide; to separate; to allocate; to distinguish (good and bad); part or subdivision; fraction; one tenth (of certain units); unit of length equivalent to 0.33 cm; minute; a point (in sports or games); 0.01 yuan (unit of money)
分别,fen1 bie2,to part or leave each other; to distinguish; difference; in different ways; differently; separately or individually
分布,fen1 bu4,distributed; to distribute
分配,fen1 pei4,to distribute; to assign; to allocate
分析,fen1 xi1,to analyze; analysis; CL:個|个[ge4]
…分之…,fen1 zhi1,"used for fractions and percentages, e.g. 四分之一 is 1/4 and 百分之一 is 1%"
分钟,fen1 zhong1,minute
纷纷,fen1 fen1,one after another; in succession; one by one; continuously; diverse; in profusion; numerous and confused; pell-mell
份,fen4,"part; share; portion; copy; classifier for gifts, newspaper, magazine, papers, reports, contracts etc"
奋斗,fen4 dou4,to strive; to struggle
愤怒,fen4 nu4,angry; indignant
丰富,feng1 fu4,rich; plentiful; abundant
风格,feng1 ge2,style
风景,feng1 jing3,scenery; landscape; CL:個|个[ge4]
风俗,feng1 su2,social custom; CL:個|个[ge4]
风险,feng1 xian3,risk; venture; hazard
疯狂,feng1 kuang2,madness; extreme popularity
讽刺,feng3 ci4,to satirize; to mock; irony; satire; sarcasm
否定,fou3 ding4,to negate; negative (answer); CL:個|个[ge4]
否认,fou3 ren4,to declare to be untrue; to deny
否则,fou3 ze2,if not; otherwise; else; or else
扶,fu2,to support with hand; to help sb up; to help
幅,fu2,width; roll; classifier for textiles or pictures
服从,fu2 cong2,to obey (an order); to comply; to defer
服务员,fu2 wu4 yuan2,waiter; waitress; attendant; customer service personnel; CL:個|个[ge4]
服装,fu2 zhuang1,dress; clothing; costume; clothes; CL:身[shen1]
符合,fu2 he2,in keeping with; in accordance with; tallying with; in line with; to agree with; to accord with; to conform to; to correspond with; to manage; to handle
辅导,fu3 dao3,to coach; to tutor; to give advice (in study)
富,fu4,rich; surname Fu
附近,fu4 jin4,(in the) vicinity; nearby; neighboring; next to
付款,fu4 kuan3,pay; payment
妇女,fu4 nv3,woman
父亲,fu4 qin1,father; also pr. with light tone [fu4 qin5]; CL:個|个[ge4]
复习,fu4 xi2,to revise; to review; revision; CL:次[ci4]
复印,fu4 yin4,to photocopy; to duplicate a document
复杂,fu4 za2,complicated; complex
复制,fu4 zhi4,to duplicate; to make a copy of; to copy; to reproduce; to clone
负责,fu4 ze2,to be in charge of; to take responsibility for; to be to blame; conscientious
改变,gai3 bian4,to change; to alter; to transform
改革,gai3 ge2,to reform; CL:個|个[ge4]
改进,gai3 jin4,to improve; to make better; CL:個|个[ge4]
改善,gai3 shan4,to make better; to improve; CL:個|个[ge4]
改正,gai3 zheng4,to correct; to amend; to put right; correction; CL:個|个[ge4]
盖,gai4,lid; top; cover; canopy; to build
概括,gai4 kuo4,to summarize; to generalize; briefly; CL:個|个[ge4]
概念,gai4 nian4,concept; idea; CL:個|个[ge4]
干杯,gan1 bei1,to drink a toast; Cheers! (proposing a toast); Here's to you!; Bottoms up!; lit. dry cup
干脆,gan1 cui4,straightforward; clear-cut; blunt (e.g. statement); you might as well; simply
干净,gan1 jing4,clean; neat
干燥,gan1 zao4,"to dry (of weather, paint, cement etc); desiccation; dull; uninteresting; arid"
敢,gan3,to dare; daring; (polite) may I venture
感动,gan3 dong4,to move (sb); to touch (sb emotionally); moving
感激,gan3 ji1,to express thanks; grateful; moved to gratitude
感觉,gan3 jue2,to feel; to become aware of; feeling; sense; perception; CL:個|个[ge4]
感冒,gan3 mao4,"to catch cold; (common) cold; CL:場|场[chang2],次[ci4]"
感情,gan3 qing2,"feeling; emotion; sensation; likes and dislikes; deep affection for sb or sth; relationship (i.e. love affair); CL:個|个[ge4],種|种[zhong3]"
感受,gan3 shou4,to sense; perception; to feel (through the senses); a feeling; an impression; an experience
感想,gan3 xiang3,"impressions; reflections; thoughts; CL:通[tong4],個|个[ge4]"
感谢,gan3 xie4,(express) thanks; gratitude; grateful; thankful; thanks
赶紧,gan3 jin3,hurriedly
赶快,gan3 kuai4,at once; immediately
干,gan4,to work; to do; to manage
干活儿,gan4 huo2 r5,to work; manual labor
刚才,gang1 cai2,just now; a moment ago
刚刚,gang1 gang5,just recently; just a moment ago
钢铁,gang1 tie3,steel
高,gao1,high; tall; above average; loud; your (honorific); surname Gao
高档,gao1 dang4,superior quality; high grade; top grade
高级,gao1 ji2,high level; high grade; advanced; high-ranking
高速公路,gao1 su4 gong1 lu4,expressway; highway; freeway
高兴,gao1 xing4,happy; glad; willing (to do sth); in a cheerful mood
搞,gao3,to do; to make; to go in for; to set up; to get hold of; to take care of
告别,gao4 bie2,to leave; to bid farewell to; to say good-bye to
告诉,gao4 su5,to tell; to inform; to let know
胳膊,ge1 bo5,"arm; CL:隻|只[zhi1],條|条[tiao2],雙|双[shuang1]"
哥哥,ge1 ge5,"older brother; CL:個|个[ge4],位[wei4]"
鸽子,ge1 zi5,pigeon; dove; various birds of the species Columbidae
隔壁,ge2 bi4,next door
革命,ge2 ming4,revolution; revolutionary (politics); CL:次[ci4]
格外,ge2 wai4,especially; particularly
个,ge4,individual; this; that; size; classifier for people or objects in general
个别,ge4 bie2,individual; specific; respective; just one or two
个人,ge4 ren2,individual; personal; oneself
个性,ge4 xing4,individuality; personality
个子,ge4 zi5,height; stature; build; size
各,ge4,each; every
各自,ge4 zi5,each; respective; apiece
给,gei3,to; for; for the benefit of; to give; to allow; to do sth (for sb); (passive particle)
跟,gen1,heel; to follow closely; to go with; to marry sb (of woman); with; towards; as (compared to); from (different from); and (in addition to)
根,gen1,"root; basis; classifier for long slender objects, e.g. cigarettes, guitar strings; CL:條|条[tiao2]; radical (chemistry)"
根本,gen1 ben3,fundamental; basic; root; simply; absolutely (not); (not) at all; CL:個|个[ge4]
根据,gen1 ju4,according to; based on; basis; foundation; CL:個|个[ge4]
更,geng4,even more; furthermore
更加,geng4 jia1,more (than sth else); even more
公布,gong1 bu4,to announce; to make public; to publish
公共汽车,gong1 gong4 qi4 che1,"bus; CL:輛|辆[liang4],班[ban1]"
公斤,gong1 jin1,kilogram (kg)
公开,gong1 kai1,public; to publish; to make public
公里,gong1 li3,(business) company; company; firm; corporation; incorporated; CL:家[jia1]
公平,gong1 ping2,fair; impartial
公司,gong1 si1,tool; instrument; utensil; means (to achieve a goal etc)
公寓,gong1 yu4,apartment building; block of flats; CL:套|套[tao4]
公元,gong1 yuan2,(year) AD; Christian era
公园,gong1 yuan2,kilometer
公主,gong1 zhu3,princess
工厂,gong1 chang3,"factory; CL:家[jia1],座[zuo4]"
工程师,gong1 cheng2 shi1,"engineer; CL:個|个[ge4],位[wei4],名[ming2]"
工具,gong1 ju4,"wages; pay; CL:個|个[ge4],份[fen4],月[yue4]"
工人,gong1 ren2,"worker; CL:個|个[ge4],名[ming2]"
工业,gong1 ye4,industry; CL:種|种[zhong3]
工资,gong1 zi1,"job; work; construction; task; CL:個|个[ge4],份[fen4],項|项[xiang4]"
工作,gong1 zuo4,public park; CL:場|场[chang3]
功夫,gong1 fu5,skill; art; kung fu; labor; effort
功能,gong1 neng2,function; capability
共同,gong4 tong2,common; joint; jointly; together; collaborative
贡献,gong4 xian4,to contribute; to dedicate; to devote; contribution; CL:個|个[ge4]
沟通,gou1 tong1,communicate
狗,gou3,"dog; CL:隻|只[zhi1],條|条[tiao2]"
够,gou4,to reach; to be enough
构成,gou4 cheng2,to constitute; to form; to compose; to make up; to configure (computing)
购物,gou4 wu4,shopping
孤单,gu1 dan1,lone; lonely; loneliness
姑姑,gu1 gu5,paternal aunt; CL:個|个[ge4]
姑娘,gu1 niang5,girl; young woman; young lady; daughter; CL:個|个[ge4]
估计,gu1 ji4,to estimate; to reckon; CL:個|个[ge4]
古代,gu3 dai4,ancient times; olden times
古典,gu3 dian3,classical
古老,gu3 lao3,ancient; old; age-old
鼓励,gu3 li4,to encourage
鼓舞,gu3 wu3,heartening (news); boost (morale); CL:個|个[ge4]
鼓掌,gu3 zhang3,to applaud; to clap
股票,gu3 piao4,share; stock (market)
骨头,gu3 tou5,"bone; strong character; CL:根[gen1],塊|块[kuai4]"
固定,gu4 ding4,fixed; set; regular
固体,gu4 ti3,solid
顾客,gu4 ke4,client; customer; CL:位[wei4]
故事,gu4 shi5,story; tale; narrative
故意,gu4 yi4,deliberately; on purpose
雇佣,gu4 yong1,to employ; to hire
刮风,gua1 feng1,to be windy
挂,gua4,to hang or suspend (from a hook etc); (of a telephone call) to hang up; to be worried or concerned; to make a phone call (topolect); to register or record; to hitch; classifier for sets or clusters of objects
挂号,gua4 hao4,to register (a letter etc)
乖,guai1,"(of a child) obedient, well-behaved; clever; shrewd; alert; perverse; contrary to reason; irregular; abnormal"
拐弯,guai3 wan1,to go round a curve; to turn a corner; fig. a new direction
怪不得,guai4 bu5 de5,lit. you can't blame it!; no wonder!; so that's why!
官,guan1,official; government; organ of body; CL:個|个[ge4]
关,guan1,mountain pass; to close; to shut; to turn off; to concern; to involve
关闭,guan1 bi4,to close; to shut
关怀,guan1 huai2,care; solicitude; to show care for; concerned about; attentive to
关键,guan1 jian4,crucial point; crux; CL:個|个[ge4]; key; crucial; pivotal
关系,guan1 xi4,relation; relationship; to concern; to affect; to have to do with; guanxi; CL:個|个[ge4]
关心,guan1 xin1,to care for sth; caring; concerned
关于,guan1 yu2,pertaining to; concerning; regarding; with regards to; about; a matter of
观察,guan1 cha2,to observe; to watch; to survey; to examine; observation; view; perspective; CL:個|个[ge4]
观点,guan1 dian3,point of view; viewpoint; standpoint; CL:個|个[ge4]
观念,guan1 nian4,notion; thought; concept; sense; views; ideology; general impressions
观众,guan1 zhong4,spectators; audience; visitors (to an exhibition etc)
管理,guan3 li3,to supervise; to manage; to administer; management; administration; CL:個|个[ge4]
管子,guan3 zi3,tube; pipe; drinking straw; CL:根[gen1]
冠军,guan4 jun1,champion; CL:個|个[ge4]
罐头,guan4 tou5,tin; can; CL:個|个[ge4]
光,guang1,light; ray; CL:道[dao4]; bright; only; merely; to use up
光滑,guang1 hua5,glossy; sleek; smooth
光临,guang1 lin2,(honorific) Welcome!; You honor us with your presence.; It is an honor to have you.
光明,guang1 ming2,light; illumination; radiance (esp. glory of Buddha etc); fig. bright prospect; openhearted
光盘,guang1 pan2,"compact disc; CD or DVD; CD ROM; CL:片[pian4],張|张[zhang1]"
光荣,guang1 rong2,honor and glory; CL:個|个[ge4]
广播,guang3 bo1,broadcast; widely spread; CL:個|个[ge4]
广场,guang3 chang3,a public square (e.g. Tiananmen Square); plaza; CL:個|个[ge4]
广大,guang3 da4,(of an area) vast or extensive; large-scale; widespread; (of people) numerous
广泛,guang3 fan4,extensive; wide range
广告,guang3 gao4,to advertise; a commercial; advertisement; CL:項|项[xiang4]
逛,guang4,to stroll; to visit
规定,gui1 ding4,provision; to fix; to set; to formulate; to stipulate; to provide; regulation; rule; CL:個|个[ge4]
规矩,gui1 ju5,lit. compass and set square; fig. established standard; rule; customs; practices; fig. upright and honest; well-behaved
规律,gui1 lv4,rule (e.g. of science); law of behavior; regular pattern; rhythm; discipline
规模,gui1 mo2,scale; scope; extent; CL:個|个[ge4]
规则,gui1 ze2,rule; regulation; rules and regulations
贵,gui4,expensive; noble; your (name); precious
柜台,gui4 tai2,sales counter; front desk; bar
滚,gun3,to boil; to roll; get lost (imperative); take a hike
锅,guo1,"pot; pan; boiler; CL:口[kou3],隻|只[zhi1]"
国籍,guo2 ji2,nationality
国际,guo2 ji4,international
国家,guo2 jia1,country; nation; state; CL:個|个[ge4]
国庆节,Guo2 qing4 jie2,PRC National Day (October 1st)
果然,guo3 ran2,really; sure enough; as expected
果实,guo3 shi2,fruit; gains
果汁,guo3 zhi1,fruit juice
过,guo4 ,"to pass (time); to celebrate (a holiday); to live; to get along
"
过,guo5,(experienced action marker); to cross; to go over
过程,guo4 cheng2,course of events; process; CL:個|个[ge4]
过分,guo4 fen4,excessive; undue; overly
过敏,guo4 min3,to be allergic; allergy
过期,guo4 qi1,to be overdue; to exceed the time limit; to expire (as in expiration date)
过去,guo4 qu5,(in the) past; former; previous; to go over; to pass by
哈,ha1,laughter; yawn; abbr. for Kazakhstan
还,hai2,still; still in progress; still more; yet; even more; in addition; fairly; passably (good); as early as; even; also; else
还是,hai2 shi4,or; still; nevertheless
孩子,hai2 zi5,child
海关,hai3 guan1,customs (i.e. border crossing inspection); CL:個|个[ge4]
海鲜,hai3 xian1,seafood
海洋,hai3 yang2,ocean; CL:個|个[ge4]
害怕,hai4 pa4,to be afraid; to be scared
害羞,hai4 xiu1,blush; shy
寒假,han2 jia4,winter vacation
喊,han3,call; cry; to shout
汗,han4,"perspiration; sweat; CL:滴[di1],頭|头[tou2],身[shen1]; Khan (Persian or Mongol king or emperor); Khan (name); to be speechless (out of helplessness, embarrassment etc) (Internet slang used as an interjection)"
汉语,Han4 yu3,Chinese language; CL:門|门[men2]
航班,hang2 ban1,scheduled flight; flight number; plane; scheduled sailing; sailing number; passenger ship
行业,hang2 ye4,industry; business
豪华,hao2 hua2,luxurious
好,hao3,good; well; proper; good to; easy to; very; so; (suffix indicating completion or readiness)
好吃,hao3 chi1,tasty; delicious
好处,hao3 chu5,benefit; advantage; gain; profit; also pronounced hao3 chu4; CL:個|个[ge4]
好像,hao3 xiang4,as if; to seem like
号,hao4,day of a month; (suffix used after) name of a ship; (ordinal) number
号码,hao4 ma3,"number; CL:堆[dui1],個|个[ge4]"
好奇,hao4 qi2,inquisitive; curious
喝,he1,to drink; to shout (a command); My goodness!
河,he2,"river; CL:條|条[tiao2],道[dao4]"
和,he2,and; together with; with; sum; union; peace; harmony; surname He; Japanese related; Taiwan pr.  han4
和平,he2 ping2,peace
何必,he2 bi4,there is no need; why should
何况,he2 kuang4,much less; let alone
合法,he2 fa3,lawful; legitimate; legal
合格,he2 ge2,qualified; meeting a standard; eligible (voter)
合理,he2 li3,rational; reasonable; fair
合适,he2 shi4,suitable; fitting; decent; to fit
合同,he2 tong5,(business) contract; CL:個|个[ge4]
合影,he2 ying3,joint photo; group photo
合作,he2 zuo4,to cooperate; to collaborate; to work together; cooperation; CL:個|个[ge4]
核心,he2 xin1,core; nucleus
盒子,he2 zi5,case
黑,hei1,black; dark; abbr. for Heilongjiang 黑龍江|黑龙江 province in northeast China
黑板,hei1 ban3,"blackboard; CL:塊|块[kuai4],個|个[ge4]"
很,hen3,(adverb of degree); quite; very; awfully
恨,hen4,to hate; to regret
横,heng2,horizontal; across; (horizontal character stroke)
红,hong2,bonus; popular; red; revolutionary
猴子,hou2 zi5,monkey; CL:隻|只[zhi1]
厚,hou4,thick; deep or profound; kind; generous; rich or strong in flavor; to favor; to stress
后果,hou4 guo3,consequences; aftermath
后悔,hou4 hui3,to regret; to repent
后来,hou4 lai2,afterwards; later
后面,hou4 mian5,rear; back; behind; later; afterwards
忽然,hu1 ran2,suddenly; all of a sudden
忽视,hu1 shi4,to neglect; to ignore
呼吸,hu1 xi1,to breathe
壶,hu2,pot; classifier for bottled liquid
蝴蝶,hu2 die2,butterfly; CL:隻|只[zhi1]
胡说,hu2 shuo1,to talk nonsense; drivel
胡同,hu2 tong4,lane; alley; CL:條|条[tiao2]
胡须,hu2 xu1,"beard; CL:根[gen1],綹|绺[liu3]"
糊涂,hu2 tu5,muddled; silly; confused
护士,hu4 shi5,nurse; CL:個|个[ge4]
护照,hu4 zhao4,"passport; CL:本[ben3],個|个[ge4]"
互相,hu4 xiang1,each other; mutually; mutual
花,hua1 ,"to spend (money, time)"
花生,hua1 sheng1,peanut; groundnut; CL:粒[li4]
花园,hua1 yuan2,"garden; CL:座[zuo4],個|个[ge4]"
滑冰,hua2 bing1,to skate; skating
划船,hua2 chuan2,to row a boat; rowing boat; rowing (sport)
华裔,hua2 yi4,ethnic Chinese; non-Chinese citizen of Chinese ancestry
画,hua4,"to draw; picture; painting; CL:幅[fu2],張|张[zhang1]"
话题,hua4 ti2,subject (of a talk or conversation); topic
化学,hua4 xue2,chemistry; chemical
怀念,huai2 nian4,to cherish the memory of; to think of; reminisce
怀疑,huai2 yi2,to doubt; to suspect; doubt; suspicion; skeptical
坏,huai4,bad; spoiled; broken; to break down
欢迎,huan1 ying2,to welcome; welcome
还,huan2,to pay back; to return;
环境,huan2 jing4,environment; circumstances; surroundings; CL:個|个[ge4]; ambient
缓解,huan3 jie3,to ease; to help relieve (a crisis)
换,huan4,change; exchange
幻想,huan4 xiang3,delusion; fantasy
慌张,huang1 zhang1,confused; flustered
黄,huang2,yellow; pornographic; to fall through
黄瓜,huang2 gua1,cucumber; CL:條|条[tiao2]
黄金,huang2 jin1,gold
皇帝,huang2 di4,emperor; CL:個|个[ge4]
皇后,huang2 hou4,empress; imperial consort
挥,hui1,to wave; to brandish; to wipe away; to command; to conduct; to scatter; to disperse
灰,hui1,ash; dust; lime; gray; discouraged; dejected
灰尘,hui1 chen2,dust
灰心,hui1 xin1,lose heart; be discouraged
恢复,hui1 fu4,to reinstate; to resume; to restore; to recover; to regain; to rehabilitate
回,hui2,to circle; to go back; to turn around; to answer; to return; to revolve; Hui ethnic group (Chinese Muslims); time; classifier for acts of a play; section or chapter (of a classic book)
回答,hui2 da2,to reply; to answer; the answer; CL:個|个[ge4]
回忆,hui2 yi4,to recall; recollection; CL:個|个[ge4]
会,hui4,can; be possible; be able to; will; be likely to; be sure to; to assemble; to meet; to gather; to see; union; group; association; CL:個|个[ge4]; a moment (Taiwan pr. for this sense is hui3)
会议,hui4 yi4,"meeting; conference; CL:場|场[chang3],屆|届[jie4]"
汇率,hui4 lv4,exchange rate
婚礼,hun1 li3,wedding ceremony; wedding
婚姻,hun1 yin1,matrimony; wedding; marriage; CL:次[ci4]
活动,huo2 dong4,"to exercise; to move about; to operate; activity; loose; shaky; active; movable; maneuver; to use connections; CL:項|项[xiang4],個|个[ge4]"
活泼,huo2 po5,lively; vivacious; brisk; active
活跃,huo2 yue4,active; vigorous
火,huo3,fire; CL:把[ba3]
火柴,huo3 chai2,"match (for lighting fire); CL:根[gen1],盒[he2]"
火车站,huo3 che1 zhan4,train station
伙伴,huo3 ban4,partner; companion; comrade
获得,huo4 de2,to obtain; to receive; to get
或者,huo4 zhe3,or; possibly; maybe; perhaps
基本,ji1 ben3,basic; fundamental; main; elementary
基础,ji1 chu3,base; foundation; basis; underlying; CL:個|个[ge4]
机会,ji1 hui4,opportunity; chance; occasion; CL:個|个[ge4]
机器,ji1 qi4,"machine; CL:臺|台[tai2],部[bu4],個|个[ge4]"
机场,ji1 chang3,"airport; airfield; CL:家[jia1],處|处[chu4]"
鸡蛋,ji1 dan4,"(chicken) egg; hen's egg; CL:個|个[ge4],打[da2]"
激动,ji1 dong4,to excite; to agitate; exciting
激烈,ji1 lie4,intense; acute; fierce
几乎,ji1 hu1,almost; nearly; practically
积极,ji1 ji2,active; energetic; vigorous; positive (outlook); proactive
积累,ji1 lei3,to accumulate; accumulation; cumulative; cumulatively
肌肉,ji1 rou4,muscle; flesh
极,ji2,"extremely; pole (geography, physics); utmost; top"
极其,ji2 qi2,extremely
及格,ji2 ge2,to pass a test
及时,ji2 shi2,in time; promptly; without delay; timely
急忙,ji2 mang2,hastily
集合,ji2 he2,a congregation; to gather; a set
集体,ji2 ti3,collective; social; team; CL:個|个[ge4]
集中,ji2 zhong1,to concentrate; to centralize; to focus; centralized; concentrated; to put together
即使,ji2 shi3,even if; even though; given that
几,ji3,how much; how many; several; a few
寄,ji4,to live (in a house); to lodge; to mail; to send; to entrust; to depend
记得,ji4 de5,to remember
记录,ji4 lu4,record; CL:個|个[ge4]
记忆,ji4 yi4,memories; remember; memory; CL:個|个[ge4]
记者,ji4 zhe3,reporter; journalist; CL:個|个[ge4]
计划,ji4 hua4,"plan; project; program; to plan; to map out; CL:個|个[ge4],項|项[xiang4]"
计算,ji4 suan4,to count; to calculate; to compute; CL:個|个[ge4]
季节,ji4 jie2,time; season; period; CL:個|个[ge4]
系领带,ji4 ling3 dai4 ,tie one's necktie
纪录,ji4 lu4,record
纪律,ji4 lv4,discipline
纪念,ji4 nian4,to commemorate; to remember; CL:個|个[ge4]
寂寞,ji4 mo4,lonely; lonesome
既然,ji4 ran2,since; as; this being the case
技术,ji4 shu4,"technology; technique; skill; CL:門|门[men2],種|种[zhong3],項|项[xiang4]"
继续,ji4 xu4,to continue; to proceed with; to go on with
家,jia1,"home; family; classifier for families or businesses; refers to the philosophical schools of pre-Han China; noun suffix for specialists in some activity such as musician or revolutionary, corresponds to English -ist, -er, -ary or -ian; surname Jia; CL:個|个[ge4]"
家具,jia1 ju4,"furniture; CL:件[jian4],套[tao4]"
家庭,jia1 ting2,"family; household; CL:戶|户[hu4],個|个[ge4]"
家务,jia1 wu4,household duties; housework
家乡,jia1 xiang1,hometown; native place; CL:個|个[ge4]
加班,jia1 ban1,to work overtime
加油站,jia1 you2 zhan4,gas station
嘉宾,jia1 bin1,esteemed guest; honored guest
夹子,jia1 zi5,clip; clamp; tongs; folder; wallet
甲,jia3,"first of the ten heavenly stems 十天干|十天干[shi2 tian1 gan1]; (used for an unspecified person or thing); first (in a list, as a party to a contract etc); armor plating; shell or carapace; (of the fingers or toes) nail; bladed leather or metal armor (old); ranking system used in the Imperial examinations (old); civil administration unit (old)"
假,jia3,fake; false; artificial; to borrow; if; suppose
假如,jia3 ru2,if
假装,jia3 zhuang1,to feign; to pretend
嫁,jia4,(of a woman) to marry; to marry off a daughter; to shift (blame etc)
价格,jia4 ge2,price; CL:個|个[ge4]
价值,jia4 zhi2,"value; worth; fig. values (ethical, cultural etc); CL:個|个[ge4]"
驾驶,jia4 shi3,"to pilot (ship, airplane etc); to drive"
